Transaction_ID,Date,Product,Category,Region,Channel,Customer_ID,Quantity,Unit_Price,Discount_%,Revenue,Cost,Profit
TXN_002723,2026-01-01 18:38:48.038996,"Monitor 27""",Electronics,North America,Mobile App,CUST_0150,4,237.5,5.0,950.0,720,230.0
TXN_002724,2025-11-22 18:38:48.038996,"Monitor 27""",Electronics,North America,Website,CUST_0319,4,250.0,0.0,1000.0,720,280.0
TXN_002725,2026-04-03 18:38:48.038996,Phone Case,Accessories,North America,Social Media,CUST_0020,1,15.0,0.0,15.0,5,10.0
TXN_002726,2026-02-02 18:38:48.038996,Power Bank,Electronics,North America,Social Media,CUST_0083,3,30.0,0.0,90.0,45,45.0
TXN_002727,2025-11-10 18:38:48.038996,Desk Lamp,Accessories,North America,Marketplace,CUST_0490,2,40.0,0.0,80.0,40,40.0
TXN_002728,2025-12-10 18:38:48.038996,Wireless Mouse,Accessories,Asia Pacific,Website,CUST_0215,2,25.0,0.0,50.0,24,26.0
TXN_002729,2026-01-27 18:38:48.038996,Laptop Pro,Electronics,North America,Mobile App,CUST_0206,3,1200.0,0.0,3600.0,2400,1200.0
TXN_002730,2026-03-12 18:38:48.038996,Desk Lamp,Accessories,Asia Pacific,Marketplace,CUST_0423,3,40.0,0.0,120.0,60,60.0
TXN_002731,2025-12-14 18:38:48.038996,Noise Cancelling Headphones,Audio,Asia Pacific,Marketplace,CUST_0133,4,150.0,0.0,600.0,320,280.0
TXN_002732,2026-01-21 18:38:48.038996,Noise Cancelling Headphones,Audio,North America,Social Media,CUST_0328,2,150.0,0.0,300.0,160,140.0
TXN_002733,2026-03-04 18:38:48.038996,"Tablet 10""",Electronics,Europe,Social Media,CUST_0193,1,350.0,0.0,350.0,200,150.0
TXN_002734,2026-03-16 18:38:48.038996,Desk Lamp,Accessories,North America,Mobile App,CUST_0125,1,40.0,0.0,40.0,20,20.0
TXN_002735,2026-03-24 18:38:48.038996,Smart Watch,Wearables,North America,Social Media,CUST_0032,3,200.0,0.0,600.0,360,240.0
TXN_002736,2025-10-18 18:38:48.038996,Phone Case,Accessories,North America,Mobile App,CUST_0328,1,14.25,5.0,14.25,5,9.25
TXN_002737,2026-03-15 18:38:48.038996,Phone Case,Accessories,North America,Mobile App,CUST_0370,1,15.0,0.0,15.0,5,10.0
TXN_002738,2026-02-07 18:38:48.038996,"Tablet 10""",Electronics,Asia Pacific,Mobile App,CUST_0110,1,350.0,0.0,350.0,200,150.0
TXN_002739,2026-02-09 18:38:48.038996,Webcam HD,Electronics,South America,Mobile App,CUST_0177,1,60.0,0.0,60.0,35,25.0
TXN_002740,2025-11-03 18:38:48.038996,Phone Case,Accessories,Europe,Website,CUST_0136,3,15.0,0.0,45.0,15,30.0
TXN_002741,2025-11-01 18:38:48.038996,Smart Watch,Wearables,Europe,Mobile App,CUST_0056,1,170.0,15.0,170.0,120,50.0
TXN_002742,2026-03-05 18:38:48.038996,USB-C Hub,Accessories,Asia Pacific,Mobile App,CUST_0080,2,33.25,5.0,66.5,36,30.5
TXN_002743,2026-03-13 18:38:48.038996,Laptop Pro,Electronics,South America,Website,CUST_0436,2,1020.0,15.0,2040.0,1600,440.0
TXN_002744,2026-03-29 18:38:48.038996,Mechanical Keyboard,Accessories,Europe,Social Media,CUST_0365,2,80.0,0.0,160.0,80,80.0
TXN_002745,2026-01-24 18:38:48.038996,"Monitor 27""",Electronics,South America,Mobile App,CUST_0199,4,225.0,10.0,900.0,720,180.0
TXN_002746,2025-11-28 18:38:48.038996,"Tablet 10""",Electronics,North America,Website,CUST_0315,4,297.5,15.0,1190.0,800,390.0
TXN_002747,2026-02-21 18:38:48.038996,Mechanical Keyboard,Accessories,Europe,Mobile App,CUST_0200,3,80.0,0.0,240.0,120,120.0
TXN_002748,2025-12-28 18:38:48.038996,Webcam HD,Electronics,South America,Mobile App,CUST_0299,1,60.0,0.0,60.0,35,25.0
TXN_002749,2025-10-22 18:38:48.038996,Desk Lamp,Accessories,Europe,Mobile App,CUST_0171,3,36.0,10.0,108.0,60,48.0
TXN_002750,2025-11-25 18:38:48.038996,"Tablet 10""",Electronics,North America,Mobile App,CUST_0087,3,280.0,20.0,840.0,600,240.0
TXN_002751,2026-02-24 18:38:48.038996,Mechanical Keyboard,Accessories,South America,Website,CUST_0146,4,80.0,0.0,320.0,160,160.0
TXN_002752,2026-02-28 18:38:48.038996,Noise Cancelling Headphones,Audio,Asia Pacific,Mobile App,CUST_0016,4,150.0,0.0,600.0,320,280.0
TXN_002753,2025-10-27 18:38:48.038996,Power Bank,Electronics,Europe,Website,CUST_0104,1,30.0,0.0,30.0,15,15.0
TXN_002754,2025-11-10 18:38:48.038996,Smart Watch,Wearables,North America,Website,CUST_0156,4,200.0,0.0,800.0,480,320.0
TXN_002755,2026-03-02 18:38:48.038996,"Monitor 27""",Electronics,North America,Mobile App,CUST_0340,2,250.0,0.0,500.0,360,140.0
TXN_002756,2026-01-11 18:38:48.038996,Webcam HD,Electronics,Europe,Marketplace,CUST_0177,2,60.0,0.0,120.0,70,50.0
TXN_002757,2026-02-09 18:38:48.038996,Noise Cancelling Headphones,Audio,Europe,Marketplace,CUST_0478,2,150.0,0.0,300.0,160,140.0
TXN_002758,2025-10-16 18:38:48.038996,Smart Watch,Wearables,Asia Pacific,Mobile App,CUST_0263,4,200.0,0.0,800.0,480,320.0
TXN_002759,2025-12-06 18:38:48.038996,"Monitor 27""",Electronics,North America,Mobile App,CUST_0048,3,237.5,5.0,712.5,540,172.5
TXN_002760,2025-12-16 18:38:48.038996,Wireless Mouse,Accessories,North America,Marketplace,CUST_0371,2,23.75,5.0,47.5,24,23.5
TXN_002761,2026-01-22 18:38:48.038996,Noise Cancelling Headphones,Audio,Europe,Marketplace,CUST_0163,4,150.0,0.0,600.0,320,280.0
TXN_002762,2026-04-07 18:38:48.038996,"Monitor 27""",Electronics,Asia Pacific,Marketplace,CUST_0236,4,237.5,5.0,950.0,720,230.0
TXN_002763,2025-12-23 18:38:48.038996,Mechanical Keyboard,Accessories,Asia Pacific,Website,CUST_0209,1,80.0,0.0,80.0,40,40.0
TXN_002764,2025-11-10 18:38:48.038996,Power Bank,Electronics,South America,Website,CUST_0285,4,30.0,0.0,120.0,60,60.0
TXN_002765,2025-12-26 18:38:48.038996,Desk Lamp,Accessories,North America,Marketplace,CUST_0153,1,40.0,0.0,40.0,20,20.0
TXN_002766,2026-02-27 18:38:48.038996,Smart Watch,Wearables,Europe,Website,CUST_0327,4,200.0,0.0,800.0,480,320.0
TXN_002767,2026-04-11 18:38:48.038996,"Tablet 10""",Electronics,Europe,Website,CUST_0428,1,297.5,15.0,297.5,200,97.5
TXN_002768,2026-03-20 18:38:48.038996,Desk Lamp,Accessories,Europe,Website,CUST_0093,4,40.0,0.0,160.0,80,80.0
TXN_002769,2025-12-12 18:38:48.038996,Desk Lamp,Accessories,North America,Website,CUST_0043,3,38.0,5.0,114.0,60,54.0
TXN_002770,2025-11-16 18:38:48.038996,Wireless Mouse,Accessories,Europe,Mobile App,CUST_0158,1,25.0,0.0,25.0,12,13.0
TXN_002771,2026-01-05 18:38:48.038996,Phone Case,Accessories,Europe,Marketplace,CUST_0285,3,15.0,0.0,45.0,15,30.0
TXN_002772,2026-03-05 18:38:48.038996,Laptop Pro,Electronics,Asia Pacific,Mobile App,CUST_0317,1,1200.0,0.0,1200.0,800,400.0
TXN_002773,2025-11-19 18:38:48.038996,Noise Cancelling Headphones,Audio,Europe,Mobile App,CUST_0277,1,120.0,20.0,120.0,80,40.0
TXN_002774,2026-01-15 18:38:48.038996,Desk Lamp,Accessories,Europe,Website,CUST_0153,2,40.0,0.0,80.0,40,40.0
TXN_002775,2025-12-18 18:38:48.038996,Webcam HD,Electronics,North America,Social Media,CUST_0054,4,54.0,10.0,216.0,140,76.0
TXN_002776,2026-01-04 18:38:48.038996,Desk Lamp,Accessories,North America,Website,CUST_0064,1,32.0,20.0,32.0,20,12.0
TXN_002777,2026-03-06 18:38:48.038996,Webcam HD,Electronics,South America,Social Media,CUST_0197,2,57.0,5.0,114.0,70,44.0
TXN_002778,2026-03-29 18:38:48.038996,Desk Lamp,Accessories,Europe,Website,CUST_0343,1,40.0,0.0,40.0,20,20.0
TXN_002779,2026-01-06 18:38:48.038996,Webcam HD,Electronics,Asia Pacific,Marketplace,CUST_0083,2,57.0,5.0,114.0,70,44.0
TXN_002780,2025-12-30 18:38:48.038996,Wireless Mouse,Accessories,Europe,Marketplace,CUST_0271,3,25.0,0.0,75.0,36,39.0
TXN_002781,2026-03-31 18:38:48.038996,"Monitor 27""",Electronics,Asia Pacific,Mobile App,CUST_0229,1,250.0,0.0,250.0,180,70.0
TXN_002782,2026-03-11 18:38:48.038996,USB-C Hub,Accessories,Middle East,Mobile App,CUST_0221,4,35.0,0.0,140.0,72,68.0
TXN_002783,2025-11-10 18:38:48.038996,Wireless Mouse,Accessories,Europe,Marketplace,CUST_0013,2,25.0,0.0,50.0,24,26.0
TXN_002784,2026-03-13 18:38:48.038996,Webcam HD,Electronics,North America,Social Media,CUST_0459,4,54.0,10.0,216.0,140,76.0
TXN_002785,2025-12-28 18:38:48.038996,"Tablet 10""",Electronics,Asia Pacific,Marketplace,CUST_0263,4,297.5,15.0,1190.0,800,390.0
TXN_002786,2026-02-19 18:38:48.038996,Mechanical Keyboard,Accessories,Europe,Website,CUST_0046,1,72.0,10.0,72.0,40,32.0
TXN_002787,2026-01-23 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Marketplace,CUST_0482,4,80.0,0.0,320.0,160,160.0
TXN_002788,2025-11-04 18:38:48.038996,USB-C Hub,Accessories,North America,Website,CUST_0078,4,35.0,0.0,140.0,72,68.0
TXN_002789,2026-04-08 18:38:48.038996,Laptop Pro,Electronics,Europe,Social Media,CUST_0198,4,1200.0,0.0,4800.0,3200,1600.0
TXN_002790,2026-02-10 18:38:48.038996,Laptop Pro,Electronics,Asia Pacific,Marketplace,CUST_0241,3,1020.0,15.0,3060.0,2400,660.0
TXN_002791,2025-12-08 18:38:48.038996,Laptop Pro,Electronics,South America,Website,CUST_0436,4,1200.0,0.0,4800.0,3200,1600.0
TXN_002792,2025-11-24 18:38:48.038996,USB-C Hub,Accessories,Europe,Mobile App,CUST_0265,1,28.0,20.0,28.0,18,10.0
TXN_002793,2026-01-20 18:38:48.038996,Power Bank,Electronics,South America,Mobile App,CUST_0123,2,30.0,0.0,60.0,30,30.0
TXN_002794,2026-03-14 18:38:48.038996,Noise Cancelling Headphones,Audio,South America,Mobile App,CUST_0258,3,150.0,0.0,450.0,240,210.0
TXN_002795,2025-10-30 18:38:48.038996,Phone Case,Accessories,Europe,Marketplace,CUST_0469,1,15.0,0.0,15.0,5,10.0
TXN_002796,2025-10-14 18:38:48.038996,Noise Cancelling Headphones,Audio,North America,Mobile App,CUST_0055,4,135.0,10.0,540.0,320,220.0
TXN_002797,2025-11-03 18:38:48.038996,Mechanical Keyboard,Accessories,South America,Mobile App,CUST_0498,4,80.0,0.0,320.0,160,160.0
TXN_002798,2025-12-19 18:38:48.038996,Noise Cancelling Headphones,Audio,North America,Mobile App,CUST_0001,2,150.0,0.0,300.0,160,140.0
TXN_002799,2026-01-09 18:38:48.038996,"Monitor 27""",Electronics,North America,Website,CUST_0160,1,237.5,5.0,237.5,180,57.5
TXN_002800,2025-12-25 18:38:48.038996,Laptop Pro,Electronics,North America,Mobile App,CUST_0284,3,1200.0,0.0,3600.0,2400,1200.0
TXN_002801,2025-11-26 18:38:48.038996,Noise Cancelling Headphones,Audio,North America,Website,CUST_0034,4,127.5,15.0,510.0,320,190.0
TXN_002802,2026-03-27 18:38:48.038996,"Tablet 10""",Electronics,Asia Pacific,Mobile App,CUST_0472,4,350.0,0.0,1400.0,800,600.0
TXN_002803,2026-01-05 18:38:48.038996,Wireless Mouse,Accessories,Europe,Website,CUST_0323,2,25.0,0.0,50.0,24,26.0
TXN_002804,2025-10-31 18:38:48.038996,Smart Watch,Wearables,North America,Website,CUST_0282,2,200.0,0.0,400.0,240,160.0
TXN_002805,2026-01-09 18:38:48.038996,Power Bank,Electronics,North America,Mobile App,CUST_0064,3,30.0,0.0,90.0,45,45.0
TXN_002806,2026-03-17 18:38:48.038996,Noise Cancelling Headphones,Audio,Europe,Website,CUST_0023,1,150.0,0.0,150.0,80,70.0
TXN_002807,2025-11-11 18:38:48.038996,Wireless Mouse,Accessories,North America,Mobile App,CUST_0113,2,25.0,0.0,50.0,24,26.0
TXN_002808,2026-02-08 18:38:48.038996,Wireless Mouse,Accessories,Europe,Mobile App,CUST_0482,2,21.25,15.0,42.5,24,18.5
TXN_002809,2025-12-06 18:38:48.038996,"Monitor 27""",Electronics,South America,Website,CUST_0382,1,250.0,0.0,250.0,180,70.0
TXN_002810,2026-01-23 18:38:48.038996,Power Bank,Electronics,Europe,Mobile App,CUST_0256,3,30.0,0.0,90.0,45,45.0
TXN_002811,2026-03-24 18:38:48.038996,Phone Case,Accessories,Europe,Marketplace,CUST_0200,4,15.0,0.0,60.0,20,40.0
TXN_002812,2026-02-26 18:38:48.038996,Wireless Mouse,Accessories,North America,Marketplace,CUST_0077,2,25.0,0.0,50.0,24,26.0
TXN_002813,2025-12-27 18:38:48.038996,Phone Case,Accessories,South America,Marketplace,CUST_0189,4,15.0,0.0,60.0,20,40.0
TXN_002814,2025-12-30 18:38:48.038996,"Tablet 10""",Electronics,North America,Mobile App,CUST_0017,1,350.0,0.0,350.0,200,150.0
TXN_002815,2026-03-08 18:38:48.038996,Phone Case,Accessories,North America,Marketplace,CUST_0335,2,12.0,20.0,24.0,10,14.0
TXN_002816,2026-01-11 18:38:48.038996,Mechanical Keyboard,Accessories,Europe,Mobile App,CUST_0385,1,76.0,5.0,76.0,40,36.0
TXN_002817,2025-12-05 18:38:48.038996,Webcam HD,Electronics,Asia Pacific,Website,CUST_0414,1,60.0,0.0,60.0,35,25.0
TXN_002818,2025-11-27 18:38:48.038996,Wireless Mouse,Accessories,Europe,Marketplace,CUST_0499,4,21.25,15.0,85.0,48,37.0
TXN_002819,2025-11-07 18:38:48.038996,Webcam HD,Electronics,North America,Social Media,CUST_0324,4,54.0,10.0,216.0,140,76.0
TXN_002820,2026-02-18 18:38:48.038996,Noise Cancelling Headphones,Audio,South America,Website,CUST_0315,4,135.0,10.0,540.0,320,220.0
TXN_002821,2025-11-18 18:38:48.038996,Smart Watch,Wearables,North America,Website,CUST_0135,4,200.0,0.0,800.0,480,320.0
TXN_002822,2025-12-18 18:38:48.038996,Noise Cancelling Headphones,Audio,North America,Marketplace,CUST_0385,3,150.0,0.0,450.0,240,210.0
TXN_002823,2025-11-03 18:38:48.038996,Desk Lamp,Accessories,North America,Website,CUST_0381,1,40.0,0.0,40.0,20,20.0
TXN_002824,2026-03-20 18:38:48.038996,Smart Watch,Wearables,South America,Website,CUST_0118,4,190.0,5.0,760.0,480,280.0
TXN_002825,2025-12-20 18:38:48.038996,Wireless Mouse,Accessories,Europe,Website,CUST_0443,4,25.0,0.0,100.0,48,52.0
TXN_002826,2025-12-25 18:38:48.038996,Noise Cancelling Headphones,Audio,Asia Pacific,Website,CUST_0345,4,127.5,15.0,510.0,320,190.0
TXN_002827,2026-02-06 18:38:48.038996,Power Bank,Electronics,South America,Website,CUST_0142,4,30.0,0.0,120.0,60,60.0
TXN_002828,2026-02-28 18:38:48.038996,USB-C Hub,Accessories,North America,Marketplace,CUST_0044,2,35.0,0.0,70.0,36,34.0
TXN_002829,2025-10-22 18:38:48.038996,Noise Cancelling Headphones,Audio,Europe,Social Media,CUST_0340,4,127.5,15.0,510.0,320,190.0
TXN_002830,2025-10-29 18:38:48.038996,Mechanical Keyboard,Accessories,Europe,Mobile App,CUST_0375,1,80.0,0.0,80.0,40,40.0
TXN_002831,2025-10-21 18:38:48.038996,Phone Case,Accessories,Middle East,Social Media,CUST_0070,3,12.0,20.0,36.0,15,21.0
TXN_002832,2025-12-05 18:38:48.038996,Mechanical Keyboard,Accessories,Europe,Mobile App,CUST_0463,3,80.0,0.0,240.0,120,120.0
TXN_002833,2025-12-15 18:38:48.038996,"Monitor 27""",Electronics,Asia Pacific,Website,CUST_0465,3,250.0,0.0,750.0,540,210.0
TXN_002834,2025-10-29 18:38:48.038996,Mechanical Keyboard,Accessories,Europe,Website,CUST_0225,1,76.0,5.0,76.0,40,36.0
TXN_002835,2026-01-19 18:38:48.038996,Wireless Mouse,Accessories,Asia Pacific,Website,CUST_0393,2,23.75,5.0,47.5,24,23.5
TXN_002836,2025-11-29 18:38:48.038996,"Monitor 27""",Electronics,Asia Pacific,Mobile App,CUST_0394,4,237.5,5.0,950.0,720,230.0
TXN_002837,2025-11-26 18:38:48.038996,"Tablet 10""",Electronics,North America,Mobile App,CUST_0156,2,350.0,0.0,700.0,400,300.0
TXN_002838,2026-04-01 18:38:48.038996,USB-C Hub,Accessories,Europe,Mobile App,CUST_0438,2,35.0,0.0,70.0,36,34.0
TXN_002839,2025-10-30 18:38:48.038996,Desk Lamp,Accessories,North America,Mobile App,CUST_0457,2,40.0,0.0,80.0,40,40.0
TXN_002840,2026-03-24 18:38:48.038996,Power Bank,Electronics,North America,Mobile App,CUST_0046,1,28.5,5.0,28.5,15,13.5
TXN_002841,2026-03-11 18:38:48.038996,Noise Cancelling Headphones,Audio,Middle East,Website,CUST_0277,2,150.0,0.0,300.0,160,140.0
TXN_002842,2025-12-17 18:38:48.038996,Mechanical Keyboard,Accessories,Asia Pacific,Website,CUST_0292,1,80.0,0.0,80.0,40,40.0
TXN_002843,2025-12-21 18:38:48.038996,Power Bank,Electronics,Middle East,Mobile App,CUST_0217,1,30.0,0.0,30.0,15,15.0
TXN_002844,2026-03-10 18:38:48.038996,"Monitor 27""",Electronics,Europe,Website,CUST_0186,4,250.0,0.0,1000.0,720,280.0
TXN_002845,2026-03-19 18:38:48.038996,Laptop Pro,Electronics,Asia Pacific,Website,CUST_0363,2,1200.0,0.0,2400.0,1600,800.0
TXN_002846,2026-02-03 18:38:48.038996,USB-C Hub,Accessories,North America,Website,CUST_0408,3,35.0,0.0,105.0,54,51.0
TXN_002847,2025-10-20 18:38:48.038996,Laptop Pro,Electronics,Asia Pacific,Website,CUST_0223,3,1200.0,0.0,3600.0,2400,1200.0
TXN_002848,2026-02-24 18:38:48.038996,Desk Lamp,Accessories,Europe,Website,CUST_0169,2,40.0,0.0,80.0,40,40.0
TXN_002849,2025-11-07 18:38:48.038996,Laptop Pro,Electronics,North America,Social Media,CUST_0006,2,1200.0,0.0,2400.0,1600,800.0
TXN_002850,2026-02-27 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Mobile App,CUST_0349,4,80.0,0.0,320.0,160,160.0
TXN_002851,2025-11-08 18:38:48.038996,Webcam HD,Electronics,North America,Website,CUST_0490,2,48.0,20.0,96.0,70,26.0
TXN_002852,2026-04-06 18:38:48.038996,Noise Cancelling Headphones,Audio,North America,Social Media,CUST_0147,2,150.0,0.0,300.0,160,140.0
TXN_002853,2025-11-24 18:38:48.038996,Webcam HD,Electronics,Asia Pacific,Website,CUST_0152,4,48.0,20.0,192.0,140,52.0
TXN_002854,2025-11-20 18:38:48.038996,Laptop Pro,Electronics,North America,Mobile App,CUST_0057,2,1200.0,0.0,2400.0,1600,800.0
TXN_002855,2026-03-13 18:38:48.038996,Smart Watch,Wearables,Asia Pacific,Mobile App,CUST_0385,4,180.0,10.0,720.0,480,240.0
TXN_002856,2025-11-16 18:38:48.038996,Webcam HD,Electronics,North America,Marketplace,CUST_0104,1,60.0,0.0,60.0,35,25.0
TXN_002857,2025-11-30 18:38:48.038996,"Monitor 27""",Electronics,North America,Mobile App,CUST_0138,3,237.5,5.0,712.5,540,172.5
TXN_002858,2025-12-19 18:38:48.038996,USB-C Hub,Accessories,North America,Marketplace,CUST_0284,4,35.0,0.0,140.0,72,68.0
TXN_002859,2025-10-22 18:38:48.038996,Power Bank,Electronics,South America,Marketplace,CUST_0381,4,30.0,0.0,120.0,60,60.0
TXN_002860,2026-04-07 18:38:48.038996,"Monitor 27""",Electronics,Europe,Mobile App,CUST_0157,1,250.0,0.0,250.0,180,70.0
TXN_002861,2025-10-31 18:38:48.038996,USB-C Hub,Accessories,Europe,Mobile App,CUST_0096,1,35.0,0.0,35.0,18,17.0
TXN_002862,2026-03-12 18:38:48.038996,Power Bank,Electronics,Europe,Website,CUST_0075,2,30.0,0.0,60.0,30,30.0
TXN_002863,2026-03-23 18:38:48.038996,Phone Case,Accessories,Asia Pacific,Website,CUST_0128,2,15.0,0.0,30.0,10,20.0
TXN_002864,2026-02-25 18:38:48.038996,Laptop Pro,Electronics,North America,Mobile App,CUST_0094,4,1200.0,0.0,4800.0,3200,1600.0
TXN_002865,2025-10-16 18:38:48.038996,Noise Cancelling Headphones,Audio,North America,Mobile App,CUST_0042,2,150.0,0.0,300.0,160,140.0
TXN_002866,2025-12-02 18:38:48.038996,Noise Cancelling Headphones,Audio,South America,Mobile App,CUST_0076,4,150.0,0.0,600.0,320,280.0
TXN_002867,2026-03-26 18:38:48.038996,Wireless Mouse,Accessories,North America,Mobile App,CUST_0067,2,25.0,0.0,50.0,24,26.0
TXN_002868,2026-02-27 18:38:48.038996,"Monitor 27""",Electronics,Europe,Website,CUST_0144,3,250.0,0.0,750.0,540,210.0
TXN_002869,2026-01-01 18:38:48.038996,"Tablet 10""",Electronics,Europe,Mobile App,CUST_0238,4,332.5,5.0,1330.0,800,530.0
TXN_002870,2025-11-30 18:38:48.038996,"Tablet 10""",Electronics,North America,Social Media,CUST_0067,2,350.0,0.0,700.0,400,300.0
TXN_002871,2026-03-17 18:38:48.038996,Smart Watch,Wearables,North America,Social Media,CUST_0374,1,200.0,0.0,200.0,120,80.0
TXN_002872,2025-10-31 18:38:48.038996,"Tablet 10""",Electronics,North America,Website,CUST_0004,4,350.0,0.0,1400.0,800,600.0
TXN_002873,2026-01-25 18:38:48.038996,Noise Cancelling Headphones,Audio,South America,Marketplace,CUST_0013,4,120.0,20.0,480.0,320,160.0
TXN_002874,2026-01-16 18:38:48.038996,Wireless Mouse,Accessories,Europe,Social Media,CUST_0165,4,25.0,0.0,100.0,48,52.0
TXN_002875,2026-02-12 18:38:48.038996,Webcam HD,Electronics,Asia Pacific,Mobile App,CUST_0369,2,51.0,15.0,102.0,70,32.0
TXN_002876,2026-01-13 18:38:48.038996,Desk Lamp,Accessories,Middle East,Website,CUST_0050,4,40.0,0.0,160.0,80,80.0
TXN_002877,2026-02-09 18:38:48.038996,"Tablet 10""",Electronics,North America,Website,CUST_0191,1,350.0,0.0,350.0,200,150.0
TXN_002878,2025-12-15 18:38:48.038996,Smart Watch,Wearables,Asia Pacific,Mobile App,CUST_0393,3,200.0,0.0,600.0,360,240.0
TXN_002879,2025-12-14 18:38:48.038996,Noise Cancelling Headphones,Audio,Europe,Website,CUST_0381,3,142.5,5.0,427.5,240,187.5
TXN_002880,2025-12-15 18:38:48.038996,Laptop Pro,Electronics,North America,Website,CUST_0067,2,1020.0,15.0,2040.0,1600,440.0
TXN_002881,2026-02-03 18:38:48.038996,Smart Watch,Wearables,Asia Pacific,Mobile App,CUST_0062,3,200.0,0.0,600.0,360,240.0
TXN_002882,2026-01-09 18:38:48.038996,"Tablet 10""",Electronics,North America,Mobile App,CUST_0268,3,332.5,5.0,997.5,600,397.5
TXN_002883,2026-03-18 18:38:48.038996,Smart Watch,Wearables,North America,Marketplace,CUST_0381,2,160.0,20.0,320.0,240,80.0
TXN_002884,2025-12-19 18:38:48.038996,"Monitor 27""",Electronics,Asia Pacific,Mobile App,CUST_0228,1,225.0,10.0,225.0,180,45.0
TXN_002885,2025-12-15 18:38:48.038996,Mechanical Keyboard,Accessories,Middle East,Marketplace,CUST_0199,4,72.0,10.0,288.0,160,128.0
TXN_002886,2025-11-02 18:38:48.038996,"Monitor 27""",Electronics,North America,Website,CUST_0496,4,250.0,0.0,1000.0,720,280.0
TXN_002887,2025-10-20 18:38:48.038996,Webcam HD,Electronics,Middle East,Website,CUST_0168,1,60.0,0.0,60.0,35,25.0
TXN_002888,2025-11-10 18:38:48.038996,Noise Cancelling Headphones,Audio,Asia Pacific,Mobile App,CUST_0265,2,150.0,0.0,300.0,160,140.0
TXN_002889,2025-12-22 18:38:48.038996,Noise Cancelling Headphones,Audio,North America,Website,CUST_0417,2,150.0,0.0,300.0,160,140.0
TXN_002890,2026-03-02 18:38:48.038996,Power Bank,Electronics,South America,Marketplace,CUST_0183,3,25.5,15.0,76.5,45,31.5
TXN_002891,2026-02-23 18:38:48.038996,Desk Lamp,Accessories,North America,Marketplace,CUST_0174,1,40.0,0.0,40.0,20,20.0
TXN_002892,2025-11-28 18:38:48.038996,Phone Case,Accessories,Europe,Website,CUST_0347,2,15.0,0.0,30.0,10,20.0
TXN_002893,2026-03-22 18:38:48.038996,Noise Cancelling Headphones,Audio,Europe,Marketplace,CUST_0483,1,150.0,0.0,150.0,80,70.0
TXN_002894,2025-12-28 18:38:48.038996,Smart Watch,Wearables,Europe,Website,CUST_0380,3,200.0,0.0,600.0,360,240.0
TXN_002895,2025-11-23 18:38:48.038996,Webcam HD,Electronics,North America,Mobile App,CUST_0333,2,48.0,20.0,96.0,70,26.0
TXN_002896,2026-01-18 18:38:48.038996,"Monitor 27""",Electronics,Europe,Website,CUST_0010,3,237.5,5.0,712.5,540,172.5
TXN_002897,2026-02-20 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Website,CUST_0169,2,80.0,0.0,160.0,80,80.0
TXN_002898,2026-01-10 18:38:48.038996,Laptop Pro,Electronics,Europe,Mobile App,CUST_0250,2,1080.0,10.0,2160.0,1600,560.0
TXN_002899,2025-11-01 18:38:48.038996,Phone Case,Accessories,North America,Website,CUST_0370,4,14.25,5.0,57.0,20,37.0
TXN_002900,2026-04-09 18:38:48.038996,"Tablet 10""",Electronics,Europe,Social Media,CUST_0439,4,332.5,5.0,1330.0,800,530.0
TXN_002901,2026-01-23 18:38:48.038996,"Tablet 10""",Electronics,Middle East,Social Media,CUST_0428,3,350.0,0.0,1050.0,600,450.0
TXN_002902,2026-04-10 18:38:48.038996,"Tablet 10""",Electronics,Europe,Marketplace,CUST_0434,3,332.5,5.0,997.5,600,397.5
TXN_002903,2026-03-27 18:38:48.038996,USB-C Hub,Accessories,Asia Pacific,Website,CUST_0403,4,35.0,0.0,140.0,72,68.0
TXN_002904,2025-11-27 18:38:48.038996,Desk Lamp,Accessories,South America,Website,CUST_0211,1,40.0,0.0,40.0,20,20.0
TXN_002905,2026-01-16 18:38:48.038996,Desk Lamp,Accessories,North America,Mobile App,CUST_0211,2,40.0,0.0,80.0,40,40.0
TXN_002906,2025-11-10 18:38:48.038996,USB-C Hub,Accessories,South America,Website,CUST_0445,1,28.0,20.0,28.0,18,10.0
TXN_002907,2025-11-21 18:38:48.038996,"Tablet 10""",Electronics,Asia Pacific,Website,CUST_0460,1,350.0,0.0,350.0,200,150.0
TXN_002908,2026-02-23 18:38:48.038996,Laptop Pro,Electronics,Asia Pacific,Website,CUST_0338,2,1200.0,0.0,2400.0,1600,800.0
TXN_002909,2026-02-23 18:38:48.038996,Noise Cancelling Headphones,Audio,Middle East,Website,CUST_0350,4,150.0,0.0,600.0,320,280.0
TXN_002910,2025-10-16 18:38:48.038996,Webcam HD,Electronics,Europe,Mobile App,CUST_0176,4,54.0,10.0,216.0,140,76.0
TXN_002911,2025-11-12 18:38:48.038996,Wireless Mouse,Accessories,Europe,Mobile App,CUST_0234,3,25.0,0.0,75.0,36,39.0
TXN_002912,2026-02-27 18:38:48.038996,Webcam HD,Electronics,Asia Pacific,Mobile App,CUST_0101,4,48.0,20.0,192.0,140,52.0
